;Entity A;Entity B;Label
547;1280;C4551902;0
2268;2670;C0152013;0
7275;79991;C0030044;0
8081;339829;C4551720;1
245;324;C1333990;1
3042;3954;C2239176;1
7721;865;C0079297;0
6417;11274;C0393591;1
1710;2263;C1850597;0
2828;3265;C0009324;0
4209;5015;C0004352;0
7560;84231;C4015167;0
3494;4043;C0279702;0
5581;7737;C4225420;1
6943;51741;C0752121;1
2957;3845;C0917804;1
1148;1471;C1862941;1
4098;5428;C4551995;1
2589;2911;C0750384;0
3735;440435;C0398788;0
7678;857;C0007959;0
7875;124093;C0410203;1
4016;4763;C0345967;0
5133;55975;C1168401;0
7264;57167;C0751084;1
3190;4222;C1859209;1
1991;238;C1168401;0
4683;5376;C0006142;0
2649;3480;C0752347;1
6133;10013;C1140680;1
6067;9837;C2239176;1
3581;4758;C3888317;1
7525;8379;C1510586;0
500;120892;C4284790;0
5849;6314;C1708349;0
7467;64421;C2931884;1
3461;4625;C0410207;1
734;1436;C0009402;0
3819;5080;C3714873;1
6444;6862;C1720860;0
7764;8787;C0235974;0
1101;1387;C0023467;1
310;1080;C0152013;0
3451;4613;C0027708;1
6395;11178;C0152018;1
6367;10908;C0154682;1
6213;10312;C4551971;1
3586;4208;C0221356;0
7828;8929;C1449563;0
609;701;C0279626;1
6575;7037;C0004114;0
2769;3586;C0376358;1
6137;10019;C0024141;1
3328;3845;C1866398;0
5490;7450;C1282975;1
4100;4853;C0342384;0
1087;1789;C3151461;0
6342;673;C0029458;0
5986;9517;C0007959;1
348;1108;C1510586;0
1889;23385;C1846142;0
1708;2077;C0376358;1
4184;5573;C3887949;1
5093;7015;C4048328;1
1229;1540;C4048328;1
7156;79053;C0334634;0
5228;56776;C0345904;0
1785;22999;C0376358;0
5438;7374;C0009402;1
1181;1495;C3463824;1
487;1200;C0752125;0
4327;5781;C0587248;1
2687;3078;C3541456;0
1418;2067;C0020074;0
770;1471;C0035334;0
2617;3458;C0152426;1
6940;7421;C1449843;0
7996;169792;C0011860;1
1380;1758;C0265260;1
1121;1815;C3887485;0
5825;6299;C2931822;0
7685;83706;C3179239;1
3241;3763;C0079136;0
5288;5728;C1848639;0
1969;2296;C0752121;1
2139;2592;C2239176;0
2333;27030;C3151617;0
4451;5172;C1850362;0
5477;7431;C0376358;1
2521;2876;C0026363;0
2057;2516;C4552079;1
7705;861;C0276496;0
5385;5770;C0376358;0
2336;2705;C1863389;0
7846;115908;C0004763;1
8083;340024;C0543541;1
1947;2263;C1708349;1
3319;3845;C0011854;0
5668;60;C2750082;0
7670;85476;C0010417;0
1918;23426;C2936862;0
7656;8518;C0039373;0
515;1235;C0279702;0
4666;5346;C0036341;0
6417;6833;C0006142;0
6739;7157;C0340485;0
4912;6736;C0018054;1
5907;6389;C1336708;0
6446;6866;C0006142;0
470;1184;C1275081;0
6832;50939;C2745945;1
1399;1778;C0043116;1
5182;5627;C4041558;0
663;136647;C0036341;0
6715;27019;C0022521;1
4702;6495;C0476089;1
5254;57167;C0079770;0
4160;5521;C0752123;1
7336;80704;C3280501;0
7742;87178;C0149925;0
7725;8660;C0036341;0
3311;3845;C1850598;0
1943;23479;C0037769;0
432;1141;C3538946;0
275;10683;C0917800;0
25;10019;C3501846;0
1608;2033;C0149925;1
7559;84197;C1140680;0
2671;3482;C0752347;1
5545;7515;C1708349;1
4186;5580;C3809928;1
7062;54949;C0019202;1
5438;580;C0004352;0
2958;348;C0025149;0
7333;80704;C4310802;0
1092;1794;C2931358;0
2894;3767;C2931832;1
7686;83854;C2239176;1
4041;4790;C0162283;0
6935;51738;C0028754;1
2606;2934;C3543867;0
2108;2624;C0349639;1
5355;7222;C0752122;1
981;1649;C2239176;0
5223;7124;C0002395;1
6098;9935;C4310752;1
7082;773;C3280586;0
891;1105;C0009402;1
2232;26503;C0152013;0
3054;3981;C0026764;1
7152;55654;C1847319;1
4628;6329;C0751884;1
6974;54413;C0004352;1
7348;8085;C1140680;0
718;1409;C2239176;0
4310;5744;C0376358;1
7196;79728;C2931645;0
5523;5894;C4225390;0
5516;7490;C0003076;1
1340;1687;C1852282;1
6375;10939;C0752125;1
7079;55036;C4551906;1
1276;1591;C0029456;1
2343;2707;C0010674;0
4142;4893;C0276496;0
2764;3586;C0010346;1
3849;5148;C0035334;1
2491;3162;C1527231;1
5404;5781;C0752123;0
86;102;C0026764;0
3383;3912;C3279899;0
5375;57679;C0376524;0
6929;51684;C3179349;1
1561;2146;C0796250;0
6530;7015;C0023264;0
272;10683;C0265334;0
1246;1557;C1836023;1
528;124590;C3714940;0
2272;2672;C3280471;0
1129;182;C0023467;0
4472;51750;C1708349;0
6353;675;C0011860;0
2943;3845;C0026764;1
4547;5251;C1148551;0
4135;5468;C0010346;1
2827;3265;C0393591;0
6138;657;C1449563;0
5831;6310;C0376358;0
2099;2584;C0751161;1
3359;387;C1140680;0
3874;4615;C0235833;0
2248;2775;C0036341;1
7338;57817;C0001973;1
5327;5745;C0011860;0
2907;3784;C0004903;1
7386;60468;C0011854;1
2508;287;C0007959;0
3037;3553;C0220704;0
416;551;C0036341;1
1792;23043;C0006142;0
1883;2235;C0162568;1
3041;3954;C0796117;1
2684;3553;C0002395;1
7343;57817;C0019202;1
4167;4920;C0019243;0
6399;11200;C0024305;1
3656;4311;C3551915;0
4605;6314;C0752123;1
5006;6886;C1961102;1
7904;134701;C4225279;1
8165;727857;C1857344;1
2352;2911;C0752122;1
2442;2778;C1275081;0
4814;546;C4722327;0
3946;4705;C0003873;0
7006;7507;C4721952;0
696;841;C1168401;1
641;760;C1708349;1
7615;847;C1868675;0
2067;2539;C0271979;0
1800;2153;C0007785;1
5324;7167;C0152013;1
479;118856;C1720860;0
846;1026;C0345967;1
5044;5573;C0001973;0
5167;7043;C4551955;1
2086;2562;C0162635;1
4379;5888;C3463824;1
3504;4692;C0032897;1
6854;51082;C0152013;1
2892;3767;C0011854;1
194;240;C0376358;1
561;1282;C1961102;0
5301;5728;C0036391;0
3984;5295;C1140680;1
3337;3852;C1855115;0
3316;3845;C4721509;0
4350;5825;C0009402;1
870;1041;C1849193;1
6562;7021;C0010278;0
1116;1814;C0752124;0
1253;1565;C0276496;1
4915;6757;C0376358;1
5312;7157;C1860789;1
116;182;C1621958;1
6280;6678;C2750061;0
522;124093;C1853099;0
2990;3868;C0005684;1
2644;3480;C0087031;1
3120;3593;C4721437;0
1687;226;C0001973;0
134;10273;C0152423;0
5235;56978;C0006142;0
7554;84100;C0022797;0
1025;1294;C0268371;1
830;1496;C0026764;0
2361;27089;C1140680;0
7756;84876;C0546264;1
7355;58508;C0023467;1
5843;8863;C0023473;1
3427;396;C1708349;0
441;585;C2936862;1
5610;594;C0152426;0
5591;7849;C1563716;1
4653;6347;C0010346;1
3846;5144;C3276228;1
6647;7086;C1527404;0
5185;5630;C0342801;0
80;107;C1857809;1
4496;6049;C0011860;1
2342;2706;C0043459;0
7163;55699;C1850597;1
2817;3265;C0271979;0
5782;6237;C0004352;0
1228;1540;C2239176;1
2473;2799;C0238198;0
5475;7431;C0154682;1
3518;4697;C0268237;1
1815;2162;C3160733;1
3781;5034;C0029456;1
4004;5310;C0887850;1
3424;4607;C0949658;1
7066;54982;C0022340;1
2929;3458;C0007131;0
6624;7048;C0036069;0
5411;57817;C0025286;0
2433;2775;C1510586;0
3881;5162;C0279702;1
4750;6531;C0036341;1
7927;144568;C0587248;1
8078;9722;C3553830;0
7030;7518;C0009402;0
1508;2109;C0023467;0
1226;1540;C0007131;1
6752;7157;C0032580;0
2602;3418;C0751396;1
7816;92335;C0025149;1
2140;2592;C4551631;0
5444;580;C3489725;0
1145;1471;C0276496;1
8068;284119;C2750069;1
4613;6323;C3502809;1
3024;3949;C1862941;1
3823;5087;C4721444;1
7370;8120;C0376358;0
6843;50964;C3541456;1
6021;6495;C0024141;0
5267;7139;C0017921;1
1819;23152;C0002395;0
1951;23509;C0005684;0
3929;5243;C0007131;1
4911;54982;C4721541;0
278;1071;C1862941;0
6442;22866;C4538788;1
4811;54583;C0036341;0
2394;2735;C0009447;0
1634;2052;C0376358;1
4794;545;C0031900;0
2469;2798;C0238198;0
2421;2752;C0152013;0
1068;1785;C0001973;0
2629;29968;C0949658;0
6875;51132;C0376358;1
4717;54084;C0345050;0
1619;2182;C0206624;0
1190;1889;C1846175;0
7152;790;C0009402;0
3264;3784;C1850598;0
7600;79955;C1848634;1
267;10683;C0028754;0
3950;471;C0036341;0
569;1284;C0752123;0
7170;7941;C1866040;0
3971;5290;C0684249;1
7001;54583;C0031511;1
5272;7139;C1449563;1
5596;7867;C1837029;1
1415;2067;C0036341;0
7254;79867;C0036341;0
5757;8493;C4479517;1
2535;2895;C0270912;0
1618;2034;C3203102;1
5481;7436;C0028754;1
575;673;C0175704;1
1752;2120;C0023467;1
5500;7473;C0334634;1
6051;65055;C0028754;0
4924;6774;C0007131;1
1606;2175;C0029456;0
807;148789;C0152013;0
4788;54487;C0376358;0
3481;4026;C0376358;0
7074;55036;C0022521;1
6254;6655;C1835493;0
3231;4292;C4552100;1
7729;86614;C0006142;0
1478;1832;C4721952;1
5445;5800;C2020284;0
5205;5657;C1850056;0
6230;10381;C0006142;1
2339;2705;C2936862;0
6853;51081;C0006142;1
6404;11200;C1112155;1
3026;3553;C0011860;0
5765;6218;C3496337;0
3401;3949;C0038454;0
5683;6016;C1850362;0
6865;51098;C0036069;1
1930;23474;C0162674;0
1065;1778;C1510586;0
2306;2876;C0011860;1
3575;4751;C0007131;1
1834;2178;C0015625;1
3903;5192;C3550234;1
1333;1654;C0345967;1
7835;8929;C1862939;0
1384;2056;C0751208;0
320;367;C2931395;1
4670;5357;C0751337;0
165;210;C0025286;1
2631;29968;C1961102;0
3825;4552;C1854274;0
3263;3784;C0752122;0
5487;58508;C0006142;0
15;100131801;C0019025;0
4229;5621;C0002395;1
378;477;C0149931;1
4943;6774;C4721508;1
1736;2100;C0476089;1
119;10265;C1708349;0
8123;374393;C2239176;1
7582;79827;C0042781;1
5549;5913;C1862939;0
2596;3418;C0023467;1
5292;5728;C1848030;0
2135;2660;C0236033;1
630;732;C0087031;1
4151;4893;C2239176;0
7754;875;C3463824;0
5956;9381;C1832830;1
7335;80704;C1708349;0
1070;1785;C2748541;0
2468;3123;C4721532;1
5642;8106;C0270952;1
6010;64787;C0001973;0
3235;3757;C0004352;0
1120;1814;C2239176;0
774;894;C1868120;1
1298;196528;C4707243;0
5873;6335;C2239176;0
2840;3299;C2750850;0
8188;100288687;C1961102;1
7867;121340;C3151433;1
7024;54806;C0036341;1
2092;2571;C0001973;1
6819;50484;C3150172;1
234;324;C0007131;1
3321;4359;C4721436;1
6198;6598;C0038454;0
455;593;C0751285;1
2129;2653;C0268560;1
539;1277;C1510586;0
6265;6657;C0001973;0
3943;5244;C4551898;1
5309;7157;C1708349;1
599;1297;C0751337;0
6761;27241;C0221356;1
7568;84300;C0036341;0
377;473;C0087031;1
2708;3094;C0001206;0
3594;4208;C0029463;0
1197;1499;C0345967;1
5924;63924;C3280783;0
3184;368;C0796117;0
8002;9409;C0019202;0
7375;59341;C0751036;1
5046;5573;C4552070;0
1160;1836;C0028754;0
7447;8289;C3151201;0
4393;5894;C0345904;1
3922;5236;C3808991;1
431;580;C2936783;1
3512;4695;C1708349;1
3012;3516;C1834558;0
252;10653;C3806742;0
6188;6597;C0041409;0
6401;6790;C0013366;0
5690;6016;C0334634;0
554;1281;C2936783;0
7977;158326;C0235833;1
4398;5155;C0345905;0
8044;958;C4721952;0
2461;2784;C0279702;0
7141;55624;C0410174;1
2753;3572;C0376358;1
4873;54820;C2677879;0
7188;79648;C0004352;0
5684;6016;C0752125;0
4045;5336;C0343068;1
5520;5894;C0270911;0
4268;5664;C0276496;1
1925;2261;C0008924;1
608;1298;C0019829;0
3164;4149;C0476089;1
262;10681;C0268342;0
2541;2895;C0345967;0
3327;4436;C4552100;1
585;1290;C0376359;0
2737;3569;C0038454;1
6489;6927;C0004352;0
5250;7124;C3837958;1
3189;4221;C0206686;1
2647;3480;C0276496;1
7908;136647;C3495483;1
3834;4594;C0001973;0
2667;3482;C0002395;1
983;1280;C0025237;1
1349;2033;C1531647;0
1163;1487;C0009402;1
5735;6103;C1847800;0
1337;203;C0752124;0
1396;2064;C0410174;0
4981;55280;C0036341;0
7852;894;C0752121;0
3767;4982;C0029459;1
457;593;C1855369;1
990;1674;C0752123;0
2411;274;C0014522;0
4359;5830;C3550273;1
1426;1789;C0006142;1
6603;7040;C0155016;0
1972;2296;C0752124;1
4691;5378;C4721952;0
3473;4627;C1567742;1
2862;3718;C0349639;1
4214;5604;C3501846;1
6668;26047;C1510586;1
7617;80169;C3463824;1
2079;2560;C0004352;1
956;1621;C0221406;0
1660;2064;C0025149;1
1112;1813;C0279626;0
3671;4311;C0002875;0
5877;6335;C1708349;0
212;1050;C0002395;0
2861;3356;C0006142;0
3895;4625;C0038325;0
54;10083;C1846172;0
374;472;C2239176;1
7972;153562;C1857811;1
6393;11154;C3279743;1
4469;5979;C3501843;1
1505;1893;C2239176;1
3808;4534;C2931779;0
7947;9276;C0001973;0
6424;6834;C1862941;0
7362;58508;C2239176;1
341;1106;C0009402;0
4546;5251;C1720860;0
7320;57545;C1855675;1
1331;1649;C0087031;1
3258;3778;C2239176;0
6028;9719;C0265287;1
1503;1893;C0009324;1
4920;6772;C0003873;1
7726;8660;C1136043;0
3871;4613;C2239176;0
945;1200;C0022340;1
2841;331;C0238198;0
3061;356;C0543859;0
3077;4015;C0008312;1
230;308;C1708349;1
2216;2735;C2239176;1
6459;6898;C3463824;0
5856;6324;C0010278;0
5203;7068;C4722330;1
913;1583;C1708349;0
249;324;C2239176;1
6716;7139;C0345905;0
7140;78989;C0878682;0
3166;367;C0023467;0
7489;65217;C1568249;1
148;10280;C2239176;0
706;139411;C3808988;0
2085;2558;C0345967;0
2809;3643;C0752347;1
6902;7372;C0149931;0
4169;4920;C0004352;0
5889;6337;C0796250;0
1569;1956;C1621958;1
7526;8379;C0023467;0
4839;54714;C0751383;0
7122;7849;C0699791;0
7405;60529;C0010278;1
3148;3651;C1865870;0
5834;8822;C0342384;1
1962;2294;C3179349;1
3505;4056;C1275081;0
2172;2688;C0001973;1
6523;23314;C0149925;1
1301;1634;C0238288;1
4748;5443;C0235974;0
1445;1806;C0028754;1
2069;2554;C1862939;1
5723;6091;C0086647;0
4546;6224;C1333990;1
6124;9997;C1850598;1
3404;3949;C0345050;0
316;10806;C0035334;0
2845;3691;C0079299;1
826;1495;C1835817;0
3203;4233;C1140680;1
1660;2212;C0079770;0
3249;4311;C0006142;1
4438;51621;C0149925;0
1853;2188;C0265219;1
4384;5889;C0346153;1
4764;5443;C4225407;0
5328;5745;C0026010;0
7548;79728;C0023467;1
459;594;C0268569;1
774;1471;C1708349;0
6135;10019;C0011854;1
2;2;C0019202;1
1508;1906;C0038454;1
1211;1509;C1862939;1
1642;220;C0036341;0
885;1075;C1708349;1
6531;23345;C1450051;1
6295;6712;C1843140;0
6394;11155;C4721886;1
4493;6017;C1843815;1
4246;5648;C0796279;1
13;100131801;C1864827;0
7388;60468;C3837958;1
7334;80704;C1140680;0
6070;6513;C0376358;0
1392;1759;C4552072;1
3056;356;C2749604;0
6584;7039;C4721952;0
1060;1778;C1847711;0
918;1137;C1263846;1
1794;23064;C0279626;0
344;1107;C1850597;0
5255;57167;C0265535;0
676;1374;C0029459;0
4059;5352;C0087031;1
334;1103;C0011860;0
6536;23385;C1840560;1
6871;7297;C1708349;0
3984;4724;C1275081;0
3185;4208;C3150700;1
4770;5444;C0001973;0
1976;2296;C4310809;1
8042;958;C0752121;0
1108;1806;C2697932;0
835;1021;C0023467;1
7707;84153;C0393591;1
138;1028;C0345904;0
1754;22909;C0206686;0
6916;51567;C2973527;1
3844;5144;C0036341;1
6928;51684;C0238198;1
5825;8802;C2931891;1
869;153241;C0036341;0
4007;4747;C1850600;0
1610;2033;C0235974;1
5677;8260;C0152013;1
7759;8754;C2239176;0
4074;4846;C0162671;0
6600;23592;C3149631;1
7712;8643;C2750405;0
875;1535;C0007131;0
965;1636;C4551482;0
4840;54716;C0029459;0
5779;6232;C0003873;0
5113;5591;C3541456;0
1770;2138;C1970479;1
5497;58508;C0238198;0
2264;2670;C0376358;0
3758;4437;C0241908;0
7362;81031;C3501846;0
3978;4722;C0024507;0
7510;83544;C0432347;0
259;331;C0549463;1
5541;7512;C4552079;1
3105;4054;C0020608;1
5240;7124;C0038454;1
481;118856;C0751362;0
5855;6323;C3149009;0
1224;1536;C0018203;1
7204;79728;C1832977;0
3673;4312;C2676137;0
4993;6862;C0152426;1
8189;9997;C0010346;0
60;1009;C4721444;0
7111;55215;C0015625;1
4518;5243;C0086650;0
7240;56945;C0006142;1
5659;5979;C4721952;0
1935;2263;C0036341;1
6082;6514;C1866040;0
848;1026;C1708349;1
6728;27031;C3714506;1
613;1301;C1968741;0
6444;22880;C0205713;1
742;144245;C1852127;0
5109;55906;C0029456;0
7712;84197;C4284790;1
6816;30813;C1852555;1
7016;7515;C3280766;0
4490;5192;C0796117;0
5633;8085;C0376358;1
6667;710;C0036341;0
4801;6597;C1140680;1
5220;5664;C0155016;0
7385;81624;C0004352;0
5062;6938;C0265535;1
2925;3798;C0003873;1
7327;8036;C0036341;0
1698;2074;C0026010;1
5023;6909;C0027819;1
1922;23435;C0001973;0
4227;5611;C0376358;1
786;1475;C0023264;0
6745;27107;C3179349;1
4455;5970;C0011860;1
4205;5604;C0007131;1
3605;4780;C0476089;1
3478;4633;C0949658;1
883;1540;C0279702;0
2593;3417;C1621958;1
3182;4205;C1842247;1
496;1201;C4551955;0
2253;2668;C0038454;0
5480;58484;C0005684;0
4887;54894;C0008924;0
3239;4297;C1708349;1
4781;5445;C0023264;0
1382;1758;C1832708;1
7888;126792;C4552003;1
7661;81622;C2750180;1
5261;57190;C0279702;0
6764;7168;C0543859;0
6785;29123;C1510586;1
7466;8291;C0270724;0
5530;59;C2697932;0
7519;79577;C1840403;1
6096;6528;C4721532;0
7779;85476;C1850600;1
3260;4311;C4551895;1
7955;93;C0152013;0
988;166379;C0752124;0
4080;4846;C0028754;0
3411;4594;C1449563;1
6615;23767;C0342384;1
8158;493856;C0011860;1
4850;6647;C4721845;1
6016;9693;C0917800;1
2102;2592;C0268155;1
325;10891;C0024141;0
7325;57572;C4551482;1
7866;90;C0752347;0
4013;4758;C0025237;0
404;1131;C0010278;0
2528;3265;C0041409;1
6938;51741;C0006142;1
3125;359948;C1303073;0
3774;4524;C0887850;0
158;1031;C2675522;0
5096;5582;C1842531;0
7876;124093;C0410207;1
3624;4810;C2930878;1
2583;2911;C4552070;0
116;10262;C2239176;0
2201;26227;C1860861;0
7898;9131;C0345904;0
1624;2187;C0345904;0
104;10210;C0036341;0
4444;5950;C0339535;1
4208;5015;C0206624;0
1677;2067;C0007131;1
6178;10144;C4721508;1
7494;8314;C1260899;0
4691;6448;C0086650;1
4504;6092;C0376358;1
2373;2956;C4552100;1
2779;3593;C0010346;1
7551;79728;C0265219;1
4959;6790;C0376358;1
4406;51567;C1708349;0
7519;83696;C4721444;0
6693;26229;C4707243;1
3097;4041;C0242852;1
816;1493;C0028754;0
10;19;C2931838;1
3477;4633;C0700053;1
6132;10013;C0376358;1
4447;5961;C0339510;1
4767;5444;C0751779;0
7657;8518;C0003873;0
6307;6716;C4310776;0
4020;5324;C0796160;1
7834;8929;C0279702;0
6185;10194;C4722327;1
2646;3480;C0235833;1
7872;123016;C2936862;1
692;1387;C3463824;0
6058;6506;C0155017;0
3429;3972;C1510489;0
4067;4846;C0036341;0
4593;6311;C0036341;1
7275;57216;C0080178;1
3924;5241;C0025286;1
4786;5447;C1961102;0
7416;8214;C4707243;0
5570;7546;C0152426;1
2304;2876;C0005684;1
5331;7169;C0279626;1
5397;5781;C2700553;0
1659;2064;C0007131;1
4820;5468;C0025237;0
859;151;C4284790;0
3332;3852;C0028754;0
3769;4998;C0152423;1
1144;1471;C0268393;1
4220;5034;C1275081;0
7272;79983;C0009402;0
5336;57492;C0149925;0
3968;472;C0028754;0
1721;2263;C1510586;0
6899;51339;C4479534;1
1832;2177;C2239176;1
8167;727897;C4721509;1
4287;50943;C3714506;0
1783;2299;C0023467;0
4472;5979;C4721444;1
3037;3953;C0006142;1
8175;729920;C1531647;1
5720;8314;C0206686;1
284;10715;C0023467;0
2171;26040;C2750082;0
3084;4023;C0376358;1
4879;54870;C1961102;0
7718;8647;C0265334;0
2214;2735;C0023487;1
3925;5241;C0476089;1
3221;3746;C1708349;0
4491;6016;C3501846;1
6907;51475;C3888355;1
5065;6948;C0008924;1
3104;4053;C3538951;1
791;147912;C4707243;0
5816;6295;C0393702;0
131;1027;C3151080;0
2014;2332;C0004352;1
8070;9719;C1848172;0
7951;147495;C0028754;1
1470;2099;C0796241;0
4502;5216;C4310686;0
6439;22854;C0009402;1
3930;5243;C0009324;1
7294;57465;C0751781;1
6903;7372;C0003873;0
5061;55764;C0004352;0
4750;5443;C1869115;0
3669;4853;C0085280;1
2591;2911;C0345967;0
1917;23426;C0036341;0
2918;3791;C0036341;1
6055;6506;C1140680;0
5354;7222;C0752121;1
3901;4633;C4748014;0
712;847;C0003873;1
6584;23476;C4551851;1
3998;4729;C0752120;0
7173;79583;C0265261;0
4641;6336;C2748542;1
250;324;C2675440;1
6518;6997;C0038454;0
7137;55572;C1850600;1
6188;10210;C0035334;1
4429;5160;C3280471;0
7652;8516;C0684249;0
4861;6655;C0175704;1
1726;22800;C0205710;0
3533;4719;C1708349;1
5803;8675;C1449843;1
4749;5443;C0268237;0
6142;6571;C0011860;0
6291;6708;C0393598;0
3035;3553;C3551954;0
2631;3479;C0004352;1
5799;8660;C2239176;1
180;226;C0006142;1
4919;6770;C0476089;1
2200;26227;C2750771;0
7842;894;C3463824;0
75;102;C4552092;1
3764;4978;C0036341;1
7459;8289;C1850600;0
8000;170691;C0345904;1
926;1586;C0684249;0
5001;6870;C0342384;1
1479;1836;C0220726;1
7410;8204;C4479613;0
642;760;C2239176;1
4341;5795;C1112155;1
7471;8295;C1708349;0
3164;3667;C1864040;0
5732;6100;C2239176;0
6242;6647;C4721444;0
6383;11093;C0398650;1
345;1107;C0001973;0
7301;80184;C1527404;0
7372;59341;C0270911;1
1436;207;C0027122;0
4817;6608;C0023487;1
5968;9451;C0038868;1
863;1512;C2749604;0
2757;3575;C1961102;1
1739;22854;C3463824;0
1798;2147;C3160733;1
1893;23397;C0410203;0
6956;7436;C0030044;0
8170;9971;C0039445;0
2898;3418;C4048809;0
8171;9971;C0043459;0
5575;7547;C3495537;1
1519;2110;C2713442;0
5740;8425;C1621958;1
1702;2074;C1140680;1
7954;147912;C0376524;1
8006;196528;C0376358;1
1855;23236;C0006142;0
1884;2335;C0011860;0
6654;25978;C3888102;1
2835;3295;C3463824;0
789;920;C0013264;1
4181;4948;C0009324;0
5356;57539;C0476089;0
1429;207;C0238198;0
6589;7039;C0025237;0
4199;5594;C0036920;1
2526;288;C0035334;0
4400;5156;C0026764;0
7066;7681;C0024117;0
2616;2969;C0149931;0
3464;401474;C3150752;0
1524;2120;C1836635;0
3456;4624;C0949658;1
3605;4233;C4520892;0
5994;6440;C4225363;0
883;1071;C2239176;1
714;1399;C0376358;0
4512;5241;C0376358;0
29;10019;C3489725;0
5305;7157;C0543859;1
8121;374291;C2931891;1
3975;5290;C1708349;1
5696;8289;C2931822;1
4300;51;C3495587;0
8141;9897;C4551720;0
166;10320;C1260899;0
281;1071;C1862839;0
8154;9935;C2239176;0
1128;1436;C0006142;1
8132;378884;C0751779;1
890;1103;C0036341;1
6642;25939;C3489724;1
5045;5573;C2936862;0
6795;29925;C1836373;1
2816;3265;C1510586;0
1777;2296;C0015708;0
2439;3106;C0036341;1
411;546;C3463824;1
5494;58508;C0026764;0
532;1259;C0376358;0
598;1297;C0006142;0
1674;2253;C0038454;0
92;125;C0279626;1
7277;57216;C0344490;1
1183;1496;C0036341;1
2517;3242;C0268487;1
3955;5265;C2239176;1
670;783;C1142166;1
5333;7169;C0410207;1
3364;4524;C0009402;1
