Nr;Entity A;Entity B;Label
10347;2033;C0152013;1
10348;2;C2239176;1
10349;2348;C0152426;1
10350;1836;C0346153;0
10351;2052;C2936783;1
10352;2956;C0011854;0
10353;6391;C1839735;0
10354;355;C0752120;0
10355;57539;C0006142;0
10356;7048;C4552100;1
10357;11178;C1449563;0
10358;23476;C0376358;1
10359;338;C0745103;1
10360;581;C0432272;0
10361;6794;C0007131;1
10362;7020;C0004352;0
10363;85365;C0037769;0
10364;845;C1631597;1
10365;847;C0011854;1
10366;5308;C0038454;1
10367;27152;C4693640;1
10368;2067;C1869115;0
10369;3767;C0030421;0
10370;8295;C0036341;1
10371;6311;C0543859;1
10372;5054;C2676271;0
10373;1822;C3495483;0
10374;1857;C2239176;0
10375;9693;C0751122;1
10376;2034;C0030421;1
10377;1352;C0087031;0
10378;5621;C2239176;0
10379;4524;C0036341;1
10380;285025;C0029463;0
10381;2488;C0001973;1
10382;5158;C1531647;0
10383;356;C1449563;1
10384;3123;C0036341;1
10385;9364;C3809299;1
10386;2562;C4310776;0
10387;93589;C4722327;0
10388;5664;C1449563;1
10389;1145;C0009402;0
10390;5080;C0004352;1
10391;5741;C4707243;0
10392;169792;C1140680;0
10393;9969;C3151218;0
10394;60529;C0030044;1
10395;3081;C2931645;1
10396;6786;C0279702;0
10397;2100;C0006142;1
10398;7372;C0271979;1
10399;2110;C0268237;0
10400;6948;C0376358;1
10401;9325;C0346153;0
10402;3028;C0152013;1
10403;5621;C0751779;1
10404;930;C3150738;1
10405;367;C0006142;0
10406;4318;C0023467;0
10407;23424;C3151304;1
10408;7453;C0376358;0
10409;27429;C1868675;1
10410;581;C0087031;0
10411;64780;C0751291;0
10412;3420;C0035334;1
10413;2147;C3280672;1
10414;356;C0035334;0
10415;641;C0001973;0
10416;3119;C0036341;1
10417;3248;C0009324;0
10418;79809;C2752041;0
10419;2146;C3463824;1
10420;55733;C0003873;0
10421;3149;C0005684;1
10422;6578;C0009402;1
10423;59341;C0036341;0
10424;9445;C4014454;0
10425;5972;C0029456;1
10426;675;C4551824;0
10427;6598;C0206743;1
10428;291;C0085580;0
10429;1436;C1858991;1
10430;1080;C0036920;0
10431;55851;C3151037;1
10432;3417;C0345905;1
10433;5145;C0035334;1
10434;11235;C0345904;0
10435;6329;C0751883;1
10436;5443;C0017920;0
10437;8092;C1876203;1
10438;1356;C1708349;0
10439;3329;C2239176;0
10440;1235;C0009324;1
10441;7042;C0035334;0
10442;2155;C2931891;0
10443;5728;C0751362;0
10444;80781;C0025237;0
10445;6927;C1968689;0
10446;6655;C0004352;0
10447;254065;C4721541;0
10448;5321;C0004352;1
10449;10000;C4012727;1
10450;171023;C0011860;0
10451;2784;C4041558;1
10452;4255;C1621958;1
10453;90678;C0007959;1
10454;778;C1845407;1
10455;3236;C2675767;0
10456;55764;C3550693;0
10457;355;C0023467;1
10458;7124;C0543859;0
10459;5648;C0796059;1
10460;2815;C1319466;1
10461;79776;C1867438;1
10462;7051;C0020758;1
10463;4524;C0154832;0
10464;1495;C4310710;0
10465;11200;C1863600;0
10466;3643;C0005684;0
10467;4173;C0342482;1
10468;10370;C0018818;1
10469;2253;C0020480;0
10470;7148;C0279626;1
10471;183;C2239176;0
10472;6770;C2239176;0
10473;54902;C1850598;1
10474;147912;C0752124;0
10475;2876;C0029456;1
10476;174;C0006142;1
10477;3586;C0036341;1
10478;10128;C1850597;1
10479;53335;C0750927;1
10480;7050;C0003873;0
10481;5395;C0025149;1
10482;1021;C3463824;0
10483;7297;C0949658;0
10484;4893;C0028754;0
10485;5594;C1140680;1
10486;2661;C0085215;1
10487;1282;C4707243;1
10488;590;C0006142;1
10489;1788;C0006142;1
10490;5336;C4551895;1
10491;392255;C0344490;1
10492;51475;C0206368;0
10493;166379;C0042170;0
10494;6513;C0149925;0
10495;27241;C0265535;1
10496;2189;C0019025;0
10497;9821;C0036341;1
10498;7007;C1863655;1
10499;84100;C0028754;1
10500;1577;C0036341;1
10501;5830;C0279702;0
10502;5148;C4225235;0
10503;7048;C1708349;0
10504;999;C0476089;1
10505;7015;C4707243;0
10506;6926;C0206624;0
10507;6295;C0005859;0
10508;9948;C0029456;1
10509;4292;C0152013;1
10510;1588;C0006142;1
10511;2162;C0042487;1
10512;7037;C0271979;1
10513;9607;C0476089;0
10514;5328;C0002395;1
10515;3845;C0041409;1
10516;1528;C0028754;1
10517;3908;C1850600;0
10518;5630;C1140680;0
10519;1557;C0006142;0
10520;55755;C1858108;1
10521;2067;C0152013;1
10522;4719;C1449563;0
10523;4072;C0009405;1
10524;80184;C4551986;0
10525;3553;C1836485;0
10526;3315;C0023467;1
10527;590;C0028754;1
10528;916;C1720863;0
10529;55800;C0008924;0
10530;5160;C0751597;1
10531;135935;C0085215;1
10532;4615;C1835192;1
10533;7157;C0032897;0
10534;7139;C0342735;0
10535;4595;C0032580;1
10536;80326;C0751781;0
10537;1141;C0002395;1
10538;4282;C0039685;0
10539;79823;C0162670;1
10540;57492;C3281201;1
10541;7157;C1847319;1
10542;1778;C0024305;0
10543;4810;C1845168;0
10544;3845;C0334082;1
10545;790;C0271979;1
10546;4842;C1850600;0
10547;3483;C0011860;0
10548;3561;C0009402;0
10549;2705;C0279702;1
10550;8021;C1961102;1
10551;8243;C0270972;1
10552;593;C1708349;0
10553;2074;C3551173;1
10554;2120;C4540040;0
10555;2048;C0014474;1
10556;3481;C0004903;1
10557;6399;C0796117;0
10558;9711;C0752122;1
10559;25978;C0027708;0
10560;203286;C0376358;0
10561;8289;C0027819;1
10562;7039;C4721444;0
10563;1495;C4721952;0
10564;1027;C0270912;0
10565;63924;C1720859;1
10566;149233;C1850597;0
10567;5925;C0265535;0
10568;3845;C1708349;1
10569;1776;C0003873;1
10570;241;C0004114;0
10571;2253;C3463824;0
10572;760;C1961102;0
10573;6506;C0002736;1
10574;213;C0085215;0
10575;3123;C0752120;0
10576;91147;C0009714;1
10577;55800;C2748542;1
10578;6792;C0001973;0
10579;2906;C2239176;0
10580;3990;C1704417;1
10581;54840;C1853761;1
10582;3973;C0001973;0
10583;5970;C0008312;1
10584;1509;C2239176;1
10585;427;C0036341;1
10586;567;C1609433;0
10587;2052;C0024306;1
10588;4311;C0409818;1
10589;3990;C2239176;0
10590;6597;C0242387;0
10591;5447;C2936791;1
10592;3048;C0376358;1
10593;2316;C0006142;1
10594;6329;C2750473;1
10595;1080;C0085548;1
10596;3117;C0005684;0
10597;6548;C0004763;1
10598;1806;C1968843;0
10599;308;C3280674;1
10600;53405;C0007131;0
10601;3339;C3541456;1
10602;23288;C4539976;1
10603;64446;C4551720;1
10604;2820;C0019829;0
10605;3123;C0268393;0
10606;5376;C4707243;0
10607;4313;C0036391;0
10608;80184;C0002395;0
10609;83538;C0004352;0
10610;6662;C1260899;0
10611;1080;C0009402;1
10612;3670;C3809369;0
10613;3939;C0152013;1
10614;7054;C1851920;1
10615;1723;C4012050;0
10616;8204;C0345905;0
10617;5160;C0004352;0
10618;973;C0007131;0
10619;324;C4552100;1
10620;199857;C4281559;0
10621;2632;C1449563;1
10622;4524;C2931822;0
10623;4548;C0006142;1
10624;54499;C0795907;0
10625;781;C0376358;0
10626;7097;C0036341;1
10627;8912;C0002875;1
10628;2896;C0039373;0
10629;2260;C0004114;1
10630;51322;C0079770;0
10631;4669;C0004114;0
10632;6347;C1450051;0
10633;5351;C4707243;1
10634;26047;C1970431;1
10635;84628;C0036341;1
10636;125336;C3540844;0
10637;7020;C0004943;0
10638;990;C2239176;1
10639;4001;C0152013;1
10640;7385;C0028754;1
10641;6347;C0524620;1
10642;10087;C0007131;1
10643;64175;C1970458;1
10644;1280;C4551902;0
10645;2670;C0152013;0
10646;79991;C0030044;0
10647;339829;C4551720;1
10648;324;C1333990;1
10649;3954;C2239176;1
10650;865;C0079297;0
10651;11274;C0393591;1
10652;2263;C1850597;0
10653;3265;C0009324;0
10654;5015;C0004352;0
10655;84231;C4015167;0
10656;4043;C0279702;0
10657;7737;C4225420;1
10658;51741;C0752121;1
10659;3845;C0917804;1
10660;1471;C1862941;1
10661;5428;C4551995;1
10662;2911;C0750384;0
10663;440435;C0398788;0
10664;857;C0007959;0
10665;124093;C0410203;1
10666;4763;C0345967;0
10667;55975;C1168401;0
10668;57167;C0751084;1
10669;4222;C1859209;1
10670;238;C1168401;0
10671;5376;C0006142;0
10672;3480;C0752347;1
10673;10013;C1140680;1
10674;9837;C2239176;1
10675;4758;C3888317;1
10676;8379;C1510586;0
10677;120892;C4284790;0
10678;6314;C1708349;0
10679;64421;C2931884;1
10680;4625;C0410207;1
10681;1436;C0009402;0
10682;5080;C3714873;1
10683;6862;C1720860;0
10684;8787;C0235974;0
10685;1387;C0023467;1
10686;1080;C0152013;0
10687;4613;C0027708;1
10688;11178;C0152018;1
10689;10908;C0154682;1
10690;10312;C4551971;1
10691;4208;C0221356;0
10692;8929;C1449563;0
10693;701;C0279626;1
10694;7037;C0004114;0
10695;3586;C0376358;1
10696;10019;C0024141;1
10697;3845;C1866398;0
10698;7450;C1282975;1
10699;4853;C0342384;0
10700;1789;C3151461;0
10701;673;C0029458;0
10702;9517;C0007959;1
10703;1108;C1510586;0
10704;23385;C1846142;0
10705;2077;C0376358;1
10706;5573;C3887949;1
10707;7015;C4048328;1
10708;1540;C4048328;1
10709;79053;C0334634;0
10710;56776;C0345904;0
10711;22999;C0376358;0
10712;7374;C0009402;1
10713;1495;C3463824;1
10714;1200;C0752125;0
10715;5781;C0587248;1
10716;3078;C3541456;0
10717;2067;C0020074;0
10718;1471;C0035334;0
10719;3458;C0152426;1
10720;7421;C1449843;0
10721;169792;C0011860;1
10722;1758;C0265260;1
10723;1815;C3887485;0
10724;6299;C2931822;0
10725;83706;C3179239;1
10726;3763;C0079136;0
10727;5728;C1848639;0
10728;2296;C0752121;1
10729;2592;C2239176;0
10730;27030;C3151617;0
10731;5172;C1850362;0
10732;7431;C0376358;1
10733;2876;C0026363;0
10734;2516;C4552079;1
10735;861;C0276496;0
10736;5770;C0376358;0
10737;2705;C1863389;0
10738;115908;C0004763;1
10739;340024;C0543541;1
10740;2263;C1708349;1
10741;3845;C0011854;0
10742;60;C2750082;0
10743;85476;C0010417;0
10744;23426;C2936862;0
10745;8518;C0039373;0
10746;1235;C0279702;0
10747;5346;C0036341;0
10748;6833;C0006142;0
10749;7157;C0340485;0
10750;6736;C0018054;1
10751;6389;C1336708;0
10752;6866;C0006142;0
10753;1184;C1275081;0
10754;50939;C2745945;1
10755;1778;C0043116;1
10756;5627;C4041558;0
10757;136647;C0036341;0
10758;27019;C0022521;1
10759;6495;C0476089;1
10760;57167;C0079770;0
10761;5521;C0752123;1
10762;80704;C3280501;0
10763;87178;C0149925;0
10764;8660;C0036341;0
10765;3845;C1850598;0
10766;23479;C0037769;0
10767;1141;C3538946;0
10768;10683;C0917800;0
10769;10019;C3501846;0
10770;2033;C0149925;1
10771;84197;C1140680;0
10772;3482;C0752347;1
10773;7515;C1708349;1
10774;5580;C3809928;1
10775;54949;C0019202;1
10776;580;C0004352;0
10777;348;C0025149;0
10778;80704;C4310802;0
10779;1794;C2931358;0
10780;3767;C2931832;1
10781;83854;C2239176;1
10782;4790;C0162283;0
10783;51738;C0028754;1
10784;2934;C3543867;0
10785;2624;C0349639;1
10786;7222;C0752122;1
10787;1649;C2239176;0
10788;7124;C0002395;1
10789;9935;C4310752;1
10790;773;C3280586;0
10791;1105;C0009402;1
10792;26503;C0152013;0
10793;3981;C0026764;1
10794;55654;C1847319;1
10795;6329;C0751884;1
10796;54413;C0004352;1
10797;8085;C1140680;0
10798;1409;C2239176;0
10799;5744;C0376358;1
10800;79728;C2931645;0
10801;5894;C4225390;0
10802;7490;C0003076;1
10803;1687;C1852282;1
10804;10939;C0752125;1
10805;55036;C4551906;1
10806;1591;C0029456;1
10807;2707;C0010674;0
10808;4893;C0276496;0
10809;3586;C0010346;1
10810;5148;C0035334;1
10811;3162;C1527231;1
10812;5781;C0752123;0
10813;102;C0026764;0
10814;3912;C3279899;0
10815;57679;C0376524;0
10816;51684;C3179349;1
10817;2146;C0796250;0
10818;7015;C0023264;0
10819;10683;C0265334;0
10820;1557;C1836023;1
10821;124590;C3714940;0
10822;2672;C3280471;0
10823;182;C0023467;0
10824;51750;C1708349;0
10825;675;C0011860;0
10826;3845;C0026764;1
10827;5251;C1148551;0
10828;5468;C0010346;1
10829;3265;C0393591;0
10830;657;C1449563;0
10831;6310;C0376358;0
10832;2584;C0751161;1
10833;387;C1140680;0
10834;4615;C0235833;0
10835;2775;C0036341;1
10836;57817;C0001973;1
10837;5745;C0011860;0
10838;3784;C0004903;1
10839;60468;C0011854;1
10840;287;C0007959;0
10841;3553;C0220704;0
10842;551;C0036341;1
10843;23043;C0006142;0
10844;2235;C0162568;1
10845;3954;C0796117;1
10846;3553;C0002395;1
10847;57817;C0019202;1
10848;4920;C0019243;0
10849;11200;C0024305;1
10850;4311;C3551915;0
10851;6314;C0752123;1
10852;6886;C1961102;1
10853;134701;C4225279;1
10854;727857;C1857344;1
10855;2911;C0752122;1
10856;2778;C1275081;0
10857;546;C4722327;0
10858;4705;C0003873;0
10859;7507;C4721952;0
10860;841;C1168401;1
10861;760;C1708349;1
10862;847;C1868675;0
10863;2539;C0271979;0
10864;2153;C0007785;1
10865;7167;C0152013;1
10866;118856;C1720860;0
10867;1026;C0345967;1
10868;5573;C0001973;0
10869;7043;C4551955;1
10870;2562;C0162635;1
10871;5888;C3463824;1
10872;4692;C0032897;1
10873;51082;C0152013;1
10874;3767;C0011854;1
10875;240;C0376358;1
10876;1282;C1961102;0
10877;5728;C0036391;0
10878;5295;C1140680;1
10879;3852;C1855115;0
10880;3845;C4721509;0
10881;5825;C0009402;1
10882;1041;C1849193;1
10883;7021;C0010278;0
10884;1814;C0752124;0
10885;1565;C0276496;1
10886;6757;C0376358;1
10887;7157;C1860789;1
10888;182;C1621958;1
10889;6678;C2750061;0
10890;124093;C1853099;0
10891;3868;C0005684;1
10892;3480;C0087031;1
10893;3593;C4721437;0
10894;226;C0001973;0
10895;10273;C0152423;0
10896;56978;C0006142;0
10897;84100;C0022797;0
10898;1294;C0268371;1
10899;1496;C0026764;0
10900;27089;C1140680;0
10901;84876;C0546264;1
10902;58508;C0023467;1
10903;8863;C0023473;1
10904;396;C1708349;0
10905;585;C2936862;1
10906;594;C0152426;0
10907;7849;C1563716;1
10908;6347;C0010346;1
10909;5144;C3276228;1
10910;7086;C1527404;0
10911;5630;C0342801;0
10912;107;C1857809;1
10913;6049;C0011860;1
10914;2706;C0043459;0
10915;55699;C1850597;1
10916;3265;C0271979;0
10917;6237;C0004352;0
10918;1540;C2239176;1
10919;2799;C0238198;0
10920;7431;C0154682;1
10921;4697;C0268237;1
10922;2162;C3160733;1
10923;5034;C0029456;1
10924;5310;C0887850;1
10925;4607;C0949658;1
10926;54982;C0022340;1
10927;3458;C0007131;0
10928;7048;C0036069;0
10929;57817;C0025286;0
10930;2775;C1510586;0
10931;5162;C0279702;1
10932;6531;C0036341;1
10933;144568;C0587248;1
10934;9722;C3553830;0
10935;7518;C0009402;0
10936;2109;C0023467;0
10937;1540;C0007131;1
10938;7157;C0032580;0
10939;3418;C0751396;1
10940;92335;C0025149;1
10941;2592;C4551631;0
10942;580;C3489725;0
10943;1471;C0276496;1
10944;284119;C2750069;1
10945;6323;C3502809;1
10946;3949;C1862941;1
10947;5087;C4721444;1
10948;8120;C0376358;0
10949;50964;C3541456;1
10950;6495;C0024141;0
10951;7139;C0017921;1
10952;23152;C0002395;0
10953;23509;C0005684;0
10954;5243;C0007131;1
10955;54982;C4721541;0
10956;1071;C1862941;0
10957;22866;C4538788;1
10958;54583;C0036341;0
10959;2735;C0009447;0
10960;2052;C0376358;1
10961;545;C0031900;0
10962;2798;C0238198;0
10963;2752;C0152013;0
10964;1785;C0001973;0
10965;29968;C0949658;0
10966;51132;C0376358;1
10967;54084;C0345050;0
10968;2182;C0206624;0
10969;1889;C1846175;0
10970;790;C0009402;0
10971;3784;C1850598;0
10972;79955;C1848634;1
10973;10683;C0028754;0
10974;471;C0036341;0
10975;1284;C0752123;0
10976;7941;C1866040;0
10977;5290;C0684249;1
10978;54583;C0031511;1
10979;7139;C1449563;1
10980;7867;C1837029;1
10981;2067;C0036341;0
10982;79867;C0036341;0
10983;8493;C4479517;1
10984;2895;C0270912;0
10985;2034;C3203102;1
10986;7436;C0028754;1
10987;673;C0175704;1
10988;2120;C0023467;1
10989;7473;C0334634;1
10990;65055;C0028754;0
10991;6774;C0007131;1
10992;2175;C0029456;0
10993;148789;C0152013;0
10994;54487;C0376358;0
10995;4026;C0376358;0
10996;55036;C0022521;1
10997;6655;C1835493;0
10998;4292;C4552100;1
10999;86614;C0006142;0
11000;1832;C4721952;1
11001;5800;C2020284;0
11002;5657;C1850056;0
11003;10381;C0006142;1
11004;2705;C2936862;0
11005;51081;C0006142;1
11006;11200;C1112155;1
11007;3553;C0011860;0
11008;6218;C3496337;0
11009;3949;C0038454;0
11010;6016;C1850362;0
11011;51098;C0036069;1
11012;23474;C0162674;0
11013;1778;C1510586;0
11014;2876;C0011860;1
11015;4751;C0007131;1
11016;2178;C0015625;1
11017;5192;C3550234;1
11018;1654;C0345967;1
11019;8929;C1862939;0
11020;2056;C0751208;0
11021;367;C2931395;1
11022;5357;C0751337;0
11023;210;C0025286;1
11024;29968;C1961102;0
11025;4552;C1854274;0
11026;3784;C0752122;0
11027;58508;C0006142;0
11028;100131801;C0019025;0
11029;5621;C0002395;1
11030;477;C0149931;1
11031;6774;C4721508;1
11032;2100;C0476089;1
11033;10265;C1708349;0
11034;374393;C2239176;1
11035;79827;C0042781;1
11036;5913;C1862939;0
11037;3418;C0023467;1
11038;5728;C1848030;0
11039;2660;C0236033;1
11040;732;C0087031;1
11041;4893;C2239176;0
11042;875;C3463824;0
11043;9381;C1832830;1
11044;80704;C1708349;0
11045;1785;C2748541;0
11046;3123;C4721532;1
11047;8106;C0270952;1
11048;64787;C0001973;0
11049;3757;C0004352;0
11050;1814;C2239176;0
11051;894;C1868120;1
11052;196528;C4707243;0
11053;6335;C2239176;0
11054;3299;C2750850;0
11055;100288687;C1961102;1
11056;121340;C3151433;1
11057;54806;C0036341;1
11058;2571;C0001973;1
11059;50484;C3150172;1
11060;324;C0007131;1
11061;4359;C4721436;1
11062;6598;C0038454;0
11063;593;C0751285;1
11064;2653;C0268560;1
11065;1277;C1510586;0
11066;6657;C0001973;0
11067;5244;C4551898;1
11068;7157;C1708349;1
11069;1297;C0751337;0
11070;27241;C0221356;1
11071;84300;C0036341;0
11072;473;C0087031;1
11073;3094;C0001206;0
11074;4208;C0029463;0
11075;1499;C0345967;1
11076;63924;C3280783;0
11077;368;C0796117;0
11078;9409;C0019202;0
11079;59341;C0751036;1
11080;5573;C4552070;0
11081;1836;C0028754;0
11082;8289;C3151201;0
11083;5894;C0345904;1
11084;5236;C3808991;1
11085;580;C2936783;1
11086;4695;C1708349;1
11087;3516;C1834558;0
11088;10653;C3806742;0
11089;6597;C0041409;0
11090;6790;C0013366;0
11091;6016;C0334634;0
11092;1281;C2936783;0
11093;158326;C0235833;1
11094;5155;C0345905;0
11095;958;C4721952;0
11096;2784;C0279702;0
11097;55624;C0410174;1
11098;3572;C0376358;1
11099;54820;C2677879;0
11100;79648;C0004352;0
11101;6016;C0752125;0
11102;5336;C0343068;1
11103;5894;C0270911;0
11104;5664;C0276496;1
11105;2261;C0008924;1
11106;1298;C0019829;0
11107;4149;C0476089;1
11108;10681;C0268342;0
11109;2895;C0345967;0
11110;4436;C4552100;1
11111;1290;C0376359;0
11112;3569;C0038454;1
11113;6927;C0004352;0
11114;7124;C3837958;1
11115;4221;C0206686;1
11116;3480;C0276496;1
11117;136647;C3495483;1
11118;4594;C0001973;0
11119;3482;C0002395;1
11120;1280;C0025237;1
11121;2033;C1531647;0
11122;1487;C0009402;1
11123;6103;C1847800;0
11124;203;C0752124;0
11125;2064;C0410174;0
11126;55280;C0036341;0
11127;894;C0752121;0
11128;4982;C0029459;1
11129;593;C1855369;1
11130;1674;C0752123;0
11131;274;C0014522;0
11132;5830;C3550273;1
11133;1789;C0006142;1
11134;7040;C0155016;0
11135;2296;C0752124;1
11136;5378;C4721952;0
11137;4627;C1567742;1
11138;3718;C0349639;1
11139;5604;C3501846;1
11140;26047;C1510586;1
11141;80169;C3463824;1
11142;2560;C0004352;1
11143;1621;C0221406;0
11144;2064;C0025149;1
11145;1813;C0279626;0
11146;4311;C0002875;0
11147;6335;C1708349;0
11148;1050;C0002395;0
11149;3356;C0006142;0
11150;4625;C0038325;0
11151;10083;C1846172;0
11152;472;C2239176;1
11153;153562;C1857811;1
11154;11154;C3279743;1
11155;5979;C3501843;1
11156;1893;C2239176;1
11157;4534;C2931779;0
11158;9276;C0001973;0
11159;6834;C1862941;0
11160;58508;C2239176;1
11161;1106;C0009402;0
11162;5251;C1720860;0
11163;57545;C1855675;1
11164;1649;C0087031;1
11165;3778;C2239176;0
11166;9719;C0265287;1
11167;1893;C0009324;1
11168;6772;C0003873;1
11169;8660;C1136043;0
11170;4613;C2239176;0
11171;1200;C0022340;1
11172;331;C0238198;0
11173;356;C0543859;0
11174;4015;C0008312;1
11175;308;C1708349;1
11176;2735;C2239176;1
11177;6898;C3463824;0
11178;6324;C0010278;0
11179;7068;C4722330;1
11180;1583;C1708349;0
11181;324;C2239176;1
11182;7139;C0345905;0
11183;78989;C0878682;0
11184;367;C0023467;0
11185;65217;C1568249;1
11186;10280;C2239176;0
11187;139411;C3808988;0
11188;2558;C0345967;0
11189;3643;C0752347;1
11190;7372;C0149931;0
11191;4920;C0004352;0
11192;6337;C0796250;0
11193;1956;C1621958;1
11194;8379;C0023467;0
11195;54714;C0751383;0
11196;7849;C0699791;0
11197;60529;C0010278;1
11198;3651;C1865870;0
11199;8822;C0342384;1
11200;2294;C3179349;1
11201;4056;C1275081;0
11202;2688;C0001973;1
11203;23314;C0149925;1
11204;1634;C0238288;1
11205;5443;C0235974;0
11206;1806;C0028754;1
11207;2554;C1862939;1
11208;6091;C0086647;0
11209;6224;C1333990;1
11210;9997;C1850598;1
11211;3949;C0345050;0
11212;10806;C0035334;0
11213;3691;C0079299;1
11214;1495;C1835817;0
11215;4233;C1140680;1
11216;2212;C0079770;0
11217;4311;C0006142;1
11218;51621;C0149925;0
11219;2188;C0265219;1
11220;5889;C0346153;1
11221;5443;C4225407;0
11222;5745;C0026010;0
11223;79728;C0023467;1
11224;594;C0268569;1
11225;1471;C1708349;0
11226;10019;C0011854;1
11227;2;C0019202;1
11228;1906;C0038454;1
11229;1509;C1862939;1
11230;220;C0036341;0
11231;1075;C1708349;1
11232;23345;C1450051;1
11233;6712;C1843140;0
11234;11155;C4721886;1
11235;6017;C1843815;1
11236;5648;C0796279;1
11237;100131801;C1864827;0
